,name,precision,recall,f1,auc
0,normal / no indexing,0.5043478260869565,0.7532467532467533,0.6041666666666666,0.6859258166076347
1,cardiomegaly,0.18571428571428572,0.29545454545454547,0.2280701754385965,0.6913054477989544
2,scoliosis / degenerative,0.171875,0.55,0.2619047619047619,0.5548956262425446
3,fractures bone,0.03125,0.4166666666666667,0.05813953488372093,0.6844716870986574
4,pleural effusion,0.09900990099009901,0.5555555555555556,0.16806722689075632,0.8066863323500492
5,thickening,0.012987012987012988,0.16666666666666666,0.024096385542168676,0.5482380127094165
6,pneumothorax,0.0,0.0,0.0,0.5517241379310345
7,hernia hiatal,0.02,0.3333333333333333,0.03773584905660377,0.6484690930098209
8,calcinosis,0.09774436090225563,0.6842105263157895,0.17105263157894735,0.6266537904394013
9,emphysema / pulmonary emphysema,0.058577405857740586,0.8235294117647058,0.109375,0.8178133444190396
10,pneumonia / infiltrate / consolidation,0.02843601895734597,0.4,0.053097345132743355,0.5846244131455399
11,pulmonary edema,0.03614457831325301,0.5,0.06741573033707865,0.7033506643558637
12,pulmonary atelectasis,0.11049723756906077,0.46511627906976744,0.17857142857142858,0.6194659776055125
13,cicatrix,0.08292682926829269,0.6538461538461539,0.1471861471861472,0.6563319983427705
14,opacity,0.22522522522522523,0.36764705882352944,0.27932960893854747,0.6581382067390062
15,nodule / mass,0.02727272727272727,0.35294117647058826,0.05063291139240506,0.49220536271045523
16,airspace disease,0.12962962962962962,0.35,0.18918918918918917,0.6336589698046181
17,hypoinflation / hyperdistention,0.19771863117870722,0.6419753086419753,0.3023255813953488,0.6140376764546751
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.125,0.2926829268292683,0.17518248175182483,0.6584915849158491
19,other,0.09836065573770492,0.6101694915254238,0.16941176470588237,0.4837301073877604
