,name,precision,recall,f1,auc
0,normal / no indexing,0.5049261083743842,0.8874458874458875,0.6436420722135007,0.737185163321527
1,cardiomegaly,0.3269230769230769,0.38636363636363635,0.35416666666666663,0.7930932703659976
2,scoliosis / degenerative,0.19815668202764977,0.5375,0.2895622895622895,0.6432405566600398
3,fractures bone,0.06349206349206349,0.3333333333333333,0.10666666666666667,0.7196438995913601
4,pleural effusion,0.17543859649122806,0.5555555555555556,0.26666666666666666,0.8857423795476893
5,thickening,0.025,0.16666666666666666,0.04347826086956522,0.5098209127671866
6,pneumothorax,0.0,0.0,0.0,0.5614942528735631
7,hernia hiatal,0.05714285714285714,0.6666666666666666,0.10526315789473684,0.8648180242634316
8,calcinosis,0.08524590163934426,0.6842105263157895,0.15160349854227406,0.6223563495895702
9,emphysema / pulmonary emphysema,0.09352517985611511,0.7647058823529411,0.16666666666666669,0.8580336728330908
10,pneumonia / infiltrate / consolidation,0.13559322033898305,0.5333333333333333,0.21621621621621623,0.7778169014084507
11,pulmonary edema,0.04,0.16666666666666666,0.06451612903225806,0.7758521086077412
12,pulmonary atelectasis,0.1276595744680851,0.27906976744186046,0.1751824817518248,0.6977605512489233
13,cicatrix,0.09941520467836257,0.6538461538461539,0.17258883248730963,0.6860930810661511
14,opacity,0.35526315789473684,0.39705882352941174,0.37499999999999994,0.7162478583666477
15,nodule / mass,0.04065040650406504,0.29411764705882354,0.07142857142857142,0.49698607358137603
16,airspace disease,0.11428571428571428,0.2,0.14545454545454545,0.6825932504440497
17,hypoinflation / hyperdistention,0.22784810126582278,0.4444444444444444,0.30125523012552297,0.6806354827603167
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.16129032258064516,0.36585365853658536,0.22388059701492538,0.7286022860228603
19,other,0.0967741935483871,0.559322033898305,0.16499999999999998,0.5056281537068186
