,name,precision,recall,f1,auc
0,normal / no indexing,0.5014925373134328,0.7272727272727273,0.5936395759717313,0.682642168437623
1,cardiomegaly,0.19801980198019803,0.45454545454545453,0.27586206896551724,0.6793304098498903
2,scoliosis / degenerative,0.17777777777777778,0.5,0.26229508196721313,0.5576540755467196
3,fractures bone,0.029585798816568046,0.4166666666666667,0.05524861878453039,0.6598073555166375
4,pleural effusion,0.0970873786407767,0.5555555555555556,0.1652892561983471,0.8176007866273353
5,thickening,0.008403361344537815,0.16666666666666666,0.016,0.4780473714615829
6,pneumothorax,0.0,0.0,0.0,0.45344827586206893
7,hernia hiatal,0.027777777777777776,0.3333333333333333,0.05128205128205128,0.7732524552281919
8,calcinosis,0.08099688473520249,0.6842105263157895,0.1448467966573816,0.5653307580878802
9,emphysema / pulmonary emphysema,0.0469208211143695,0.9411764705882353,0.0893854748603352,0.8100187071294949
10,pneumonia / infiltrate / consolidation,0.024271844660194174,0.3333333333333333,0.04524886877828054,0.511150234741784
11,pulmonary edema,0.010638297872340425,0.16666666666666666,0.02,0.6588677065280185
12,pulmonary atelectasis,0.09606986899563319,0.5116279069767442,0.16176470588235295,0.5684754521963824
13,cicatrix,0.06896551724137931,0.6923076923076923,0.1254355400696864,0.6816738019610551
14,opacity,0.21978021978021978,0.29411764705882354,0.2515723270440252,0.6405197030268418
15,nodule / mass,0.05063291139240506,0.47058823529411764,0.09142857142857143,0.5866763666597381
16,airspace disease,0.09375,0.3,0.14285714285714285,0.6652753108348135
17,hypoinflation / hyperdistention,0.16913946587537093,0.7037037037037037,0.27272727272727276,0.611775121735281
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.12389380530973451,0.34146341463414637,0.18181818181818182,0.6530465304653047
19,other,0.10465116279069768,0.7627118644067796,0.18404907975460125,0.5274615086039591
