,name,precision,recall,f1,auc
0,normal / no indexing,0.5660377358490566,0.7792207792207793,0.6557377049180327,0.7540584415584416
1,cardiomegaly,0.21875,0.6363636363636364,0.3255813953488372,0.824548827795581
2,scoliosis / degenerative,0.21081081081081082,0.4875,0.2943396226415094,0.6494284294234592
3,fractures bone,0.125,0.3333333333333333,0.18181818181818182,0.6870986573263281
4,pleural effusion,0.18518518518518517,0.5555555555555556,0.2777777777777778,0.9116027531956735
5,thickening,0.0,0.0,0.0,0.3341998844598498
6,pneumothorax,0.0,0.0,0.0,0.5988505747126436
7,hernia hiatal,0.07407407407407407,0.3333333333333333,0.12121212121212122,0.9084344309647603
8,calcinosis,0.08823529411764706,0.631578947368421,0.15483870967741936,0.6091743119266054
9,emphysema / pulmonary emphysema,0.11538461538461539,0.7058823529411765,0.19834710743801656,0.8822490126792766
10,pneumonia / infiltrate / consolidation,0.1276595744680851,0.4,0.1935483870967742,0.7158450704225352
11,pulmonary edema,0.06521739130434782,0.5,0.11538461538461539,0.6938186019641825
12,pulmonary atelectasis,0.19318181818181818,0.3953488372093023,0.2595419847328244,0.7093884582256677
13,cicatrix,0.13675213675213677,0.6153846153846154,0.22377622377622383,0.7339455876260186
14,opacity,0.3191489361702128,0.4411764705882353,0.37037037037037035,0.727869788692176
15,nodule / mass,0.0,0.0,0.0,0.38806900852213677
16,airspace disease,0.07692307692307693,0.1,0.08695652173913043,0.7232682060390764
17,hypoinflation / hyperdistention,0.29577464788732394,0.5185185185185185,0.3766816143497758,0.7417244601839555
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.15,0.5121951219512195,0.23204419889502761,0.7296822968229683
19,other,0.11913357400722022,0.559322033898305,0.1964285714285714,0.5562168456462673
