,name,precision,recall,f1,auc
0,normal / no indexing,0.4642857142857143,0.7878787878787878,0.5842696629213484,0.6465835301062575
1,cardiomegaly,0.14414414414414414,0.36363636363636365,0.20645161290322583,0.6316832518131219
2,scoliosis / degenerative,0.17229729729729729,0.6375,0.2712765957446808,0.5417246520874751
3,fractures bone,0.02857142857142857,0.3333333333333333,0.05263157894736842,0.640251021599533
4,pleural effusion,0.08536585365853659,0.3888888888888889,0.13999999999999999,0.7272369714847591
5,thickening,0.008771929824561403,0.16666666666666666,0.016666666666666666,0.41016753321779315
6,pneumothorax,0.006369426751592357,0.3333333333333333,0.0125,0.414367816091954
7,hernia hiatal,0.023391812865497075,0.6666666666666666,0.04519774011299435,0.6894858463316001
8,calcinosis,0.07006369426751592,0.5789473684210527,0.125,0.5505552873008208
9,emphysema / pulmonary emphysema,0.04497354497354497,1.0,0.08607594936708861,0.8153190604863854
10,pneumonia / infiltrate / consolidation,0.02390438247011952,0.4,0.04511278195488722,0.451056338028169
11,pulmonary edema,0.0,0.0,0.0,0.45493934142114384
12,pulmonary atelectasis,0.07883817427385892,0.4418604651162791,0.13380281690140844,0.5429801894918174
13,cicatrix,0.06910569105691057,0.6538461538461539,0.125,0.665584863969065
14,opacity,0.20535714285714285,0.3382352941176471,0.25555555555555554,0.6181039406053683
15,nodule / mass,0.03333333333333333,0.35294117647058826,0.06091370558375634,0.5349199750571607
16,airspace disease,0.1111111111111111,0.2,0.14285714285714285,0.62246891651865
17,hypoinflation / hyperdistention,0.17034700315457413,0.6666666666666666,0.271356783919598,0.5683193153312676
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.1016949152542373,0.2926829268292683,0.1509433962264151,0.6022860228602286
19,other,0.10250569476082004,0.7627118644067796,0.18072289156626503,0.5192133523094838
