,name,precision,recall,f1,auc
0,normal / no indexing,0.4870848708487085,0.5714285714285714,0.5258964143426295,0.6346418732782368
1,cardiomegaly,0.15306122448979592,0.3409090909090909,0.21126760563380284,0.6445016022938101
2,scoliosis / degenerative,0.1440922190201729,0.625,0.234192037470726,0.5424453280318091
3,fractures bone,0.03680981595092025,0.5,0.06857142857142857,0.6201109165207239
4,pleural effusion,0.075,0.5,0.13043478260869565,0.7263520157325467
5,thickening,0.0078125,0.16666666666666666,0.014925373134328358,0.46591565569035237
6,pneumothorax,0.007751937984496124,0.6666666666666666,0.01532567049808429,0.49712643678160917
7,hernia hiatal,0.012422360248447204,0.3333333333333333,0.02395209580838323,0.5418833044482958
8,calcinosis,0.07446808510638298,0.7368421052631579,0.1352657004830918,0.5471752776436504
9,emphysema / pulmonary emphysema,0.049689440993788817,0.9411764705882353,0.0943952802359882,0.7780087299937642
10,pneumonia / infiltrate / consolidation,0.022508038585209004,0.4666666666666667,0.04294478527607362,0.4699530516431925
11,pulmonary edema,0.009523809523809525,0.16666666666666666,0.018018018018018018,0.5736568457538995
12,pulmonary atelectasis,0.07608695652173914,0.4883720930232558,0.13166144200626959,0.5003875968992249
13,cicatrix,0.06153846153846154,0.7692307692307693,0.11396011396011396,0.6517055655296231
14,opacity,0.1559633027522936,0.5,0.2377622377622378,0.588235294117647
15,nodule / mass,0.04294478527607362,0.4117647058823529,0.07777777777777779,0.52088962793598
16,airspace disease,0.041666666666666664,0.05,0.04545454545454545,0.5668738898756661
17,hypoinflation / hyperdistention,0.1710914454277286,0.7160493827160493,0.2761904761904762,0.6010033938320791
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.08633093525179857,0.2926829268292683,0.13333333333333333,0.5704707047070471
19,other,0.09592326139088729,0.6779661016949152,0.1680672268907563,0.5049812394876438
