,name,precision,recall,f1,auc
0,normal / no indexing,0.5868725868725869,0.658008658008658,0.6204081632653061,0.7508608815426997
1,cardiomegaly,0.2037037037037037,0.5,0.28947368421052627,0.8040563332771125
2,scoliosis / degenerative,0.20918367346938777,0.5125,0.29710144927536236,0.6392892644135189
3,fractures bone,0.21428571428571427,0.25,0.23076923076923075,0.7230005837711617
4,pleural effusion,0.1836734693877551,0.5,0.26865671641791045,0.9340216322517207
5,thickening,0.0,0.0,0.0,0.5618139803581744
6,pneumothorax,0.0,0.0,0.0,0.4954022988505747
7,hernia hiatal,0.07894736842105263,0.5,0.13636363636363635,0.8991912189485847
8,calcinosis,0.05982905982905983,0.3684210526315789,0.10294117647058823,0.5237566393046836
9,emphysema / pulmonary emphysema,0.14634146341463414,0.7058823529411765,0.2424242424242424,0.9000207856994387
10,pneumonia / infiltrate / consolidation,0.1,0.2,0.13333333333333333,0.7113849765258216
11,pulmonary edema,0.0,0.0,0.0,0.7305025996533796
12,pulmonary atelectasis,0.20212765957446807,0.4418604651162791,0.2773722627737226,0.7156761412575366
13,cicatrix,0.125,0.5769230769230769,0.2054794520547945,0.7373981494268748
14,opacity,0.22556390977443608,0.4411764705882353,0.29850746268656714,0.6920902341519132
15,nodule / mass,0.007246376811594203,0.058823529411764705,0.012903225806451613,0.3645811681563085
16,airspace disease,0.0,0.0,0.0,0.6992007104795737
17,hypoinflation / hyperdistention,0.21982758620689655,0.6296296296296297,0.3258785942492013,0.7159510107717278
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.16831683168316833,0.4146341463414634,0.2394366197183099,0.7331923319233192
19,other,0.12690355329949238,0.423728813559322,0.19531249999999997,0.5543084486997023
