,name,precision,recall,f1,auc
0,normal / no indexing,0.5465465465465466,0.7878787878787878,0.6453900709219857,0.7550300078709169
1,cardiomegaly,0.25882352941176473,0.5,0.3410852713178295,0.8365660313712262
2,scoliosis / degenerative,0.2079646017699115,0.5875,0.3071895424836601,0.6552435387673956
3,fractures bone,0.08695652173913043,0.3333333333333333,0.13793103448275862,0.7197898423817863
4,pleural effusion,0.1694915254237288,0.5555555555555556,0.2597402597402597,0.915732546705998
5,thickening,0.05263157894736842,0.16666666666666666,0.08,0.48122472559214324
6,pneumothorax,0.0,0.0,0.0,0.44827586206896547
7,hernia hiatal,0.05454545454545454,0.5,0.09836065573770492,0.8925476603119584
8,calcinosis,0.10416666666666667,0.6578947368421053,0.1798561151079137,0.6226943505552873
9,emphysema / pulmonary emphysema,0.1271186440677966,0.8823529411764706,0.22222222222222218,0.9050093535647474
10,pneumonia / infiltrate / consolidation,0.15789473684210525,0.4,0.22641509433962267,0.7173708920187793
11,pulmonary edema,0.05714285714285714,0.3333333333333333,0.09756097560975609,0.7772963604852686
12,pulmonary atelectasis,0.19318181818181818,0.3953488372093023,0.2595419847328244,0.6995262704565031
13,cicatrix,0.0935672514619883,0.6153846153846154,0.16243654822335024,0.7421626847120563
14,opacity,0.30851063829787234,0.4264705882352941,0.35802469135802467,0.7167904054825813
15,nodule / mass,0.012195121951219513,0.058823529411764705,0.020202020202020204,0.4393057576387445
16,airspace disease,0.11764705882352941,0.2,0.14814814814814817,0.6929840142095914
17,hypoinflation / hyperdistention,0.2608695652173913,0.5925925925925926,0.3622641509433962,0.7267473316610102
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.2127659574468085,0.4878048780487805,0.29629629629629634,0.7272522725227252
19,other,0.10077519379844961,0.4406779661016949,0.16403785488958988,0.529369905550524
