,name,precision,recall,f1,auc
0,normal / no indexing,0.5159574468085106,0.8398268398268398,0.6392092257001647,0.7487086776859504
1,cardiomegaly,0.26595744680851063,0.5681818181818182,0.36231884057971014,0.826741440377804
2,scoliosis / degenerative,0.20408163265306123,0.5,0.2898550724637681,0.6542743538767395
3,fractures bone,0.25,0.16666666666666666,0.2,0.7110332749562172
4,pleural effusion,0.25,0.4444444444444444,0.32,0.9388397246804326
5,thickening,0.0,0.0,0.0,0.45378393991912186
6,pneumothorax,0.0,0.0,0.0,0.48103448275862065
7,hernia hiatal,0.05263157894736842,0.16666666666666666,0.08,0.8665511265164645
8,calcinosis,0.06532663316582915,0.34210526315789475,0.10970464135021098,0.536697247706422
9,emphysema / pulmonary emphysema,0.15625,0.5882352941176471,0.2469135802469136,0.880170442735398
10,pneumonia / infiltrate / consolidation,0.08823529411764706,0.2,0.12244897959183675,0.7012910798122065
11,pulmonary edema,0.125,0.3333333333333333,0.18181818181818182,0.7510109763142692
12,pulmonary atelectasis,0.18840579710144928,0.3023255813953488,0.23214285714285712,0.7100344530577088
13,cicatrix,0.1509433962264151,0.6153846153846154,0.24242424242424243,0.7521060626985222
14,opacity,0.32051282051282054,0.36764705882352944,0.34246575342465757,0.7136207881210737
15,nodule / mass,0.018867924528301886,0.058823529411764705,0.028571428571428574,0.35470796092288503
16,airspace disease,0.0,0.0,0.0,0.6678507992895204
17,hypoinflation / hyperdistention,0.2689655172413793,0.48148148148148145,0.34513274336283184,0.7328709851950224
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.2222222222222222,0.3902439024390244,0.2831858407079646,0.7411574115741157
19,other,0.12727272727272726,0.4745762711864407,0.2007168458781362,0.5820610687022901
