,name,precision,recall,f1,auc
0,normal / no indexing,0.5380116959064327,0.7965367965367965,0.6422338568935428,0.7584120425029517
1,cardiomegaly,0.22826086956521738,0.4772727272727273,0.30882352941176466,0.8157783774666891
2,scoliosis / degenerative,0.20689655172413793,0.525,0.2968197879858658,0.6583001988071571
3,fractures bone,0.21052631578947367,0.3333333333333333,0.2580645161290323,0.7571511967308815
4,pleural effusion,0.23333333333333334,0.3888888888888889,0.2916666666666667,0.9216322517207474
5,thickening,0.0,0.0,0.0,0.6158290005777007
6,pneumothorax,0.0,0.0,0.0,0.3885057471264368
7,hernia hiatal,0.03571428571428571,0.16666666666666666,0.058823529411764705,0.8734835355285963
8,calcinosis,0.09361702127659574,0.5789473684210527,0.16117216117216115,0.6296475132786093
9,emphysema / pulmonary emphysema,0.1724137931034483,0.5882352941176471,0.26666666666666666,0.893577218873415
10,pneumonia / infiltrate / consolidation,0.13333333333333333,0.26666666666666666,0.17777777777777776,0.7261737089201878
11,pulmonary edema,0.14285714285714285,0.3333333333333333,0.2,0.7885615251299827
12,pulmonary atelectasis,0.2289156626506024,0.4418604651162791,0.30158730158730157,0.7310508182601205
13,cicatrix,0.10714285714285714,0.5769230769230769,0.18072289156626506,0.7193067255903881
14,opacity,0.2976190476190476,0.36764705882352944,0.32894736842105265,0.7305539691604797
15,nodule / mass,0.008264462809917356,0.058823529411764705,0.014492753623188406,0.4133236333402619
16,airspace disease,0.08695652173913043,0.1,0.09302325581395349,0.7184724689165186
17,hypoinflation / hyperdistention,0.26380368098159507,0.5308641975308642,0.3524590163934427,0.7324774974177365
18,catheters indwelling / surgical instruments / tube inserted / medical device,0.1782178217821782,0.43902439024390244,0.2535211267605634,0.7312123121231212
19,other,0.1016949152542373,0.6101694915254238,0.17433414043583534,0.5601306766722733
